#
# U.S. Geological Survey
# National Water Information System
# Retrieved: 2006-04-20 12:52:53 EDT
#
# This file contains published daily mean streamflow data.
#
# Further Descriptions of the dv_cd column can be found at:
# http://waterdata.usgs.gov/nwis/help?codes_help#dv_cd
#
#
# This information includes the following fields:
#
#  agency_cd   Agency Code
#  site_no     USGS station number
#  dv_dt       date of daily mean streamflow
#  dv_va       daily mean streamflow value, in cubic-feet per-second
#  dv_cd       daily mean streamflow value qualification code
#
# Sites in this file include:
#  USGS 01100000 MERRIMACK RIVER BL CONCORD RIVER AT LOWELL, MA
#
#
agency_cd	site_no	dv_dt	dv_va	dv_cd
5s	15s	10d	12n	3s
USGS	01100000	1941-01-31	4430	
USGS	01100000	1941-02-01	3660	
USGS	01100000	1941-02-02	3660	
USGS	01100000	1941-02-03	4760	
USGS	01100000	1941-02-04	4300	
USGS	01100000	1941-02-05	4280	
USGS	01100000	1941-02-06	4220	
USGS	01100000	1941-02-07	4680	
USGS	01100000	1941-02-08	6600	
USGS	01100000	1941-02-09	14000	
USGS	01100000	1941-02-10	16900	
USGS	01100000	1941-02-11	14500	
USGS	01100000	1941-02-12	13600	
USGS	01100000	1941-02-13	12200	
USGS	01100000	1941-02-14	11300	
USGS	01100000	1941-02-15	10100	
USGS	01100000	1941-02-16	9420	
USGS	01100000	1941-02-17	9560	
USGS	01100000	1941-02-18	8580	
USGS	01100000	1941-02-19	8370	
USGS	01100000	1941-02-20	8150	
USGS	01100000	1941-02-21	7560	
USGS	01100000	1941-02-22	6480	
USGS	01100000	1941-02-23	5330	
USGS	01100000	1941-02-24	6670	
USGS	01100000	1941-02-25	5780	
USGS	01100000	1941-02-26	6040	
USGS	01100000	1941-02-27	6110	
USGS	01100000	1941-02-28	5990	
USGS	01100000	1941-03-01	4500	
USGS	01100000	1941-03-02	4460	
USGS	01100000	1941-03-03	5290	
USGS	01100000	1941-03-04	5610	
USGS	01100000	1941-03-05	5140	
USGS	01100000	1941-03-06	5330	
USGS	01100000	1941-03-07	5660	
USGS	01100000	1941-03-08	4790	
USGS	01100000	1941-03-09	4440	
USGS	01100000	1941-03-10	5760	
USGS	01100000	1941-03-11	5120	
USGS	01100000	1941-03-12	4880	
USGS	01100000	1941-03-13	4900	
USGS	01100000	1941-03-14	5450	
USGS	01100000	1941-03-15	4530	
USGS	01100000	1941-03-16	4920	
USGS	01100000	1941-03-17	6090	
USGS	01100000	1941-03-18	5610	
USGS	01100000	1941-03-19	4910	
USGS	01100000	1941-03-20	4680	
USGS	01100000	1941-03-21	5250	
USGS	01100000	1941-03-22	4550	
USGS	01100000	1941-03-23	4940	
USGS	01100000	1941-03-24	6020	
USGS	01100000	1941-03-25	6500	
USGS	01100000	1941-03-26	7820	
USGS	01100000	1941-03-27	7950	
USGS	01100000	1941-03-28	8550	
USGS	01100000	1941-03-29	8960	
USGS	01100000	1941-03-30	8460	
USGS	01100000	1941-03-31	9470	
USGS	01100000	1941-04-01	9740	
USGS	01100000	1941-04-02	10100	
USGS	01100000	1941-04-03	9130	
USGS	01100000	1941-04-04	9280	
USGS	01100000	1941-04-05	10100	
USGS	01100000	1941-04-06	11400	
USGS	01100000	1941-04-07	13000	
USGS	01100000	1941-04-08	13000	
USGS	01100000	1941-04-09	12700	
USGS	01100000	1941-04-10	13000	
USGS	01100000	1941-04-11	13300	
USGS	01100000	1941-04-12	12900	
USGS	01100000	1941-04-13	12300	
USGS	01100000	1941-04-14	12800	
USGS	01100000	1941-04-15	12400	
USGS	01100000	1941-04-16	14600	
USGS	01100000	1941-04-17	15000	
USGS	01100000	1941-04-18	13000	
USGS	01100000	1941-04-19	11000	
USGS	01100000	1941-04-20	9780	
USGS	01100000	1941-04-21	9980	
USGS	01100000	1941-04-22	8940	
USGS	01100000	1941-04-23	7960	
USGS	01100000	1941-04-24	7040	
USGS	01100000	1941-04-25	6290	
USGS	01100000	1941-04-26	5240	
USGS	01100000	1941-04-27	4980	
USGS	01100000	1941-04-28	6100	
USGS	01100000	1941-04-29	5700	
USGS	01100000	1941-04-30	4760	
USGS	01100000	1941-05-01	4320	
USGS	01100000	1941-05-02	4820	
USGS	01100000	1941-05-03	3340	
USGS	01100000	1941-05-04	4560	
USGS	01100000	1941-05-05	5360	
USGS	01100000	1941-05-06	5400	
USGS	01100000	1941-05-07	5110	
USGS	01100000	1941-05-08	4740	
USGS	01100000	1941-05-09	4570	
USGS	01100000	1941-05-10	3660	
USGS	01100000	1941-05-11	6070	
USGS	01100000	1941-05-12	7230	
USGS	01100000	1941-05-13	6920	
USGS	01100000	1941-05-14	6110	
USGS	01100000	1941-05-15	5350	
USGS	01100000	1941-05-16	5200	
USGS	01100000	1941-05-17	3070	
USGS	01100000	1941-05-18	1810	
USGS	01100000	1941-05-19	4840	
USGS	01100000	1941-05-20	4100	
USGS	01100000	1941-05-21	3510	
USGS	01100000	1941-05-22	3390	
USGS	01100000	1941-05-23	3310	
USGS	01100000	1941-05-24	1890	
USGS	01100000	1941-05-25	666	
USGS	01100000	1941-05-26	3400	
USGS	01100000	1941-05-27	3260	
USGS	01100000	1941-05-28	3100	
USGS	01100000	1941-05-29	3760	
USGS	01100000	1941-05-30	1320	
USGS	01100000	1941-05-31	2690	
USGS	01100000	1941-06-01	2220	
USGS	01100000	1941-06-02	3540	
USGS	01100000	1941-06-03	3110	
USGS	01100000	1941-06-04	2660	
USGS	01100000	1941-06-05	2750	
USGS	01100000	1941-06-06	2750	
USGS	01100000	1941-06-07	1600	
USGS	01100000	1941-06-08	1130	
USGS	01100000	1941-06-09	3060	
USGS	01100000	1941-06-10	2870	
USGS	01100000	1941-06-11	2730	
USGS	01100000	1941-06-12	2320	
USGS	01100000	1941-06-13	2190	
USGS	01100000	1941-06-14	1090	
USGS	01100000	1941-06-15	538	
USGS	01100000	1941-06-16	2240	
USGS	01100000	1941-06-17	2820	
USGS	01100000	1941-06-18	3690	
USGS	01100000	1941-06-19	4000	
USGS	01100000	1941-06-20	4280	
USGS	01100000	1941-06-21	2600	
USGS	01100000	1941-06-22	2150	
USGS	01100000	1941-06-23	3460	
USGS	01100000	1941-06-24	2820	
USGS	01100000	1941-06-25	2170	
USGS	01100000	1941-06-26	2160	
USGS	01100000	1941-06-27	2150	
USGS	01100000	1941-06-28	1100	
USGS	01100000	1941-06-29	403	
USGS	01100000	1941-06-30	2220	
USGS	01100000	1941-07-01	2080	
USGS	01100000	1941-07-02	2120	
USGS	01100000	1941-07-03	2130	
USGS	01100000	1941-07-04	662	
USGS	01100000	1941-07-05	686	
USGS	01100000	1941-07-06	710	
USGS	01100000	1941-07-07	2090	
USGS	01100000	1941-07-08	1980	
USGS	01100000	1941-07-09	2120	
USGS	01100000	1941-07-10	3790	
USGS	01100000	1941-07-11	4230	
USGS	01100000	1941-07-12	1920	
USGS	01100000	1941-07-13	572	
USGS	01100000	1941-07-14	3900	
USGS	01100000	1941-07-15	4980	
USGS	01100000	1941-07-16	4600	
USGS	01100000	1941-07-17	3570	
USGS	01100000	1941-07-18	2990	
USGS	01100000	1941-07-19	1590	
USGS	01100000	1941-07-20	818	
USGS	01100000	1941-07-21	4250	
USGS	01100000	1941-07-22	4040	
USGS	01100000	1941-07-23	3370	
USGS	01100000	1941-07-24	2790	
USGS	01100000	1941-07-25	2340	
USGS	01100000	1941-07-26	1020	
USGS	01100000	1941-07-27	465	
USGS	01100000	1941-07-28	2170	
USGS	01100000	1941-07-29	2880	
USGS	01100000	1941-07-30	3020	
USGS	01100000	1941-07-31	3050	
USGS	01100000	1941-08-01	3050	
USGS	01100000	1941-08-02	1340	
USGS	01100000	1941-08-03	610	
USGS	01100000	1941-08-04	2860	
USGS	01100000	1941-08-05	2230	
USGS	01100000	1941-08-06	2050	
USGS	01100000	1941-08-07	1890	
USGS	01100000	1941-08-08	1670	
USGS	01100000	1941-08-09	666	
USGS	01100000	1941-08-10	411	
USGS	01100000	1941-08-11	1560	
USGS	01100000	1941-08-12	1480	
USGS	01100000	1941-08-13	1410	
USGS	01100000	1941-08-14	1370	
USGS	01100000	1941-08-15	1360	
USGS	01100000	1941-08-16	695	
USGS	01100000	1941-08-17	392	
USGS	01100000	1941-08-18	1700	
USGS	01100000	1941-08-19	1730	
USGS	01100000	1941-08-20	1660	
USGS	01100000	1941-08-21	1690	
USGS	01100000	1941-08-22	1630	
USGS	01100000	1941-08-23	976	
USGS	01100000	1941-08-24	569	
USGS	01100000	1941-08-25	1640	
USGS	01100000	1941-08-26	1540	
USGS	01100000	1941-08-27	1530	
USGS	01100000	1941-08-28	1560	
USGS	01100000	1941-08-29	1610	
USGS	01100000	1941-08-30	841	
USGS	01100000	1941-08-31	440	
USGS	01100000	1941-09-01	787	
USGS	01100000	1941-09-02	1720	
USGS	01100000	1941-09-03	1460	
USGS	01100000	1941-09-04	1760	
USGS	01100000	1941-09-05	1930	
USGS	01100000	1941-09-06	1030	
USGS	01100000	1941-09-07	490	
USGS	01100000	1941-09-08	1630	
USGS	01100000	1941-09-09	1560	
USGS	01100000	1941-09-10	1530	
USGS	01100000	1941-09-11	1580	
USGS	01100000	1941-09-12	1770	
USGS	01100000	1941-09-13	1030	
USGS	01100000	1941-09-14	297	
USGS	01100000	1941-09-15	1640	
USGS	01100000	1941-09-16	1650	
USGS	01100000	1941-09-17	1610	
USGS	01100000	1941-09-18	1400	
USGS	01100000	1941-09-19	1400	
USGS	01100000	1941-09-20	840	
USGS	01100000	1941-09-21	391	
USGS	01100000	1941-09-22	1370	
USGS	01100000	1941-09-23	1390	
USGS	01100000	1941-09-24	1340	
USGS	01100000	1941-09-25	1270	
USGS	01100000	1941-09-26	1180	
USGS	01100000	1941-09-27	660	
USGS	01100000	1941-09-28	376	
USGS	01100000	1941-09-29	1180	
USGS	01100000	1941-09-30	1210	
USGS	01100000	1941-10-01	1230	
USGS	01100000	1941-10-02	1250	
USGS	01100000	1941-10-03	1300	
USGS	01100000	1941-10-04	764	
USGS	01100000	1941-10-05	406	
USGS	01100000	1941-10-06	1370	
USGS	01100000	1941-10-07	1450	
USGS	01100000	1941-10-08	1490	
USGS	01100000	1941-10-09	1570	
USGS	01100000	1941-10-10	1930	
USGS	01100000	1941-10-11	1210	
USGS	01100000	1941-10-12	361	
USGS	01100000	1941-10-13	2780	
USGS	01100000	1941-10-14	2830	
USGS	01100000	1941-10-15	2690	
USGS	01100000	1941-10-16	2330	
USGS	01100000	1941-10-17	2100	
USGS	01100000	1941-10-18	1490	
USGS	01100000	1941-10-19	371	
USGS	01100000	1941-10-20	2240	
USGS	01100000	1941-10-21	2020	
USGS	01100000	1941-10-22	1730	
USGS	01100000	1941-10-23	1720	
USGS	01100000	1941-10-24	1700	
USGS	01100000	1941-10-25	1160	
USGS	01100000	1941-10-26	286	
USGS	01100000	1941-10-27	1800	
USGS	01100000	1941-10-28	1650	
USGS	01100000	1941-10-29	1570	
USGS	01100000	1941-10-30	1550	
USGS	01100000	1941-10-31	1890	
USGS	01100000	1941-11-01	1350	
USGS	01100000	1941-11-02	1000	
USGS	01100000	1941-11-03	5090	
USGS	01100000	1941-11-04	5350	
USGS	01100000	1941-11-05	4850	
USGS	01100000	1941-11-06	3490	
USGS	01100000	1941-11-07	3660	
USGS	01100000	1941-11-08	2430	
USGS	01100000	1941-11-09	1030	
USGS	01100000	1941-11-10	4740	
USGS	01100000	1941-11-11	2660	
USGS	01100000	1941-11-12	3770	
USGS	01100000	1941-11-13	2760	
USGS	01100000	1941-11-14	2610	
USGS	01100000	1941-11-15	1330	
USGS	01100000	1941-11-16	424	
USGS	01100000	1941-11-17	2910	
USGS	01100000	1941-11-18	2690	
USGS	01100000	1941-11-19	2660	
USGS	01100000	1941-11-20	603	
USGS	01100000	1941-11-21	2110	
USGS	01100000	1941-11-22	1250	
USGS	01100000	1941-11-23	570	
USGS	01100000	1941-11-24	2320	
USGS	01100000	1941-11-25	2340	
USGS	01100000	1941-11-26	2210	
USGS	01100000	1941-11-27	2060	
USGS	01100000	1941-11-28	2100	
USGS	01100000	1941-11-29	985	
USGS	01100000	1941-11-30	465	
USGS	01100000	1941-12-01	2270	
USGS	01100000	1941-12-02	1890	
USGS	01100000	1941-12-03	1840	
USGS	01100000	1941-12-04	1780	
USGS	01100000	1941-12-05	1780	
USGS	01100000	1941-12-06	857	
USGS	01100000	1941-12-07	457	
USGS	01100000	1941-12-08	2220	
USGS	01100000	1941-12-09	2170	
USGS	01100000	1941-12-10	2040	
USGS	01100000	1941-12-11	1810	
USGS	01100000	1941-12-12	1870	
USGS	01100000	1941-12-13	1050	
USGS	01100000	1941-12-14	800	
USGS	01100000	1941-12-15	3000	
USGS	01100000	1941-12-16	2720	
USGS	01100000	1941-12-17	2270	
USGS	01100000	1941-12-18	2640	
USGS	01100000	1941-12-19	3100	
USGS	01100000	1941-12-20	1830	
USGS	01100000	1941-12-21	866	
USGS	01100000	1941-12-22	3140	
USGS	01100000	1941-12-23	2260	
USGS	01100000	1941-12-24	2060	
USGS	01100000	1941-12-25	1130	
USGS	01100000	1941-12-26	5110	
USGS	01100000	1941-12-27	7220	
USGS	01100000	1941-12-28	5450	
USGS	01100000	1941-12-29	6090	
USGS	01100000	1941-12-30	4130	
USGS	01100000	1941-12-31	3780	
USGS	01100000	1942-01-01	2940	
USGS	01100000	1942-01-02	3630	
USGS	01100000	1942-01-03	2990	
USGS	01100000	1942-01-04	4630	
USGS	01100000	1942-01-05	6360	
USGS	01100000	1942-01-06	5500	
USGS	01100000	1942-01-07	3650	
USGS	01100000	1942-01-08	3100	
USGS	01100000	1942-01-09	3150	
USGS	01100000	1942-01-10	1550	
USGS	01100000	1942-01-11	780	
USGS	01100000	1942-01-12	2900	
USGS	01100000	1942-01-13	2550	
USGS	01100000	1942-01-14	2350	
USGS	01100000	1942-01-15	2320	
USGS	01100000	1942-01-16	2850	
USGS	01100000	1942-01-17	1830	
USGS	01100000	1942-01-18	1040	
USGS	01100000	1942-01-19	2840	
USGS	01100000	1942-01-20	4760	
USGS	01100000	1942-01-21	5540	
USGS	01100000	1942-01-22	5660	
USGS	01100000	1942-01-23	5460	
USGS	01100000	1942-01-24	3940	
USGS	01100000	1942-01-25	3360	
USGS	01100000	1942-01-26	4730	
USGS	01100000	1942-01-27	3920	
USGS	01100000	1942-01-28	3310	
USGS	01100000	1942-01-29	3040	
USGS	01100000	1942-01-30	3090	
USGS	01100000	1942-01-31	2260	
USGS	01100000	1942-02-01	2000	
USGS	01100000	1942-02-02	4600	
USGS	01100000	1942-02-03	3350	
USGS	01100000	1942-02-04	2640	
USGS	01100000	1942-02-05	2540	
USGS	01100000	1942-02-06	2490	
USGS	01100000	1942-02-07	1890	
USGS	01100000	1942-02-08	1920	
USGS	01100000	1942-02-09	3700	
USGS	01100000	1942-02-10	3170	
USGS	01100000	1942-02-11	2980	
USGS	01100000	1942-02-12	2920	
USGS	01100000	1942-02-13	2820	
USGS	01100000	1942-02-14	1910	
USGS	01100000	1942-02-15	1040	
USGS	01100000	1942-02-16	3020	
USGS	01100000	1942-02-17	3250	
USGS	01100000	1942-02-18	3590	
USGS	01100000	1942-02-19	4120	
USGS	01100000	1942-02-20	4200	
USGS	01100000	1942-02-21	3000	
USGS	01100000	1942-02-22	2200	
USGS	01100000	1942-02-23	3070	
USGS	01100000	1942-02-24	2630	
USGS	01100000	1942-02-25	2530	
USGS	01100000	1942-02-26	2470	
USGS	01100000	1942-02-27	2500	
USGS	01100000	1942-02-28	2160	
USGS	01100000	1942-03-01	1410	
USGS	01100000	1942-03-02	3080	
USGS	01100000	1942-03-03	3400	
USGS	01100000	1942-03-04	7390	
USGS	01100000	1942-03-05	7360	
USGS	01100000	1942-03-06	7240	
USGS	01100000	1942-03-07	6180	
USGS	01100000	1942-03-08	6980	
USGS	01100000	1942-03-09	10500	
USGS	01100000	1942-03-10	23400	
USGS	01100000	1942-03-11	25400	
USGS	01100000	1942-03-12	22400	
USGS	01100000	1942-03-13	19400	
USGS	01100000	1942-03-14	16900	
USGS	01100000	1942-03-15	14200	
USGS	01100000	1942-03-16	13300	
USGS	01100000	1942-03-17	13300	
USGS	01100000	1942-03-18	16400	
USGS	01100000	1942-03-19	19400	
USGS	01100000	1942-03-20	18900	
USGS	01100000	1942-03-21	16400	
USGS	01100000	1942-03-22	17400	
USGS	01100000	1942-03-23	25400	
USGS	01100000	1942-03-24	23400	
USGS	01100000	1942-03-25	19900	
USGS	01100000	1942-03-26	16400	
USGS	01100000	1942-03-27	14600	
USGS	01100000	1942-03-28	13800	
USGS	01100000	1942-03-29	13300	
USGS	01100000	1942-03-30	13800	
USGS	01100000	1942-03-31	12800	
USGS	01100000	1942-04-01	13300	
USGS	01100000	1942-04-02	13300	
USGS	01100000	1942-04-03	13800	
USGS	01100000	1942-04-04	14600	
USGS	01100000	1942-04-05	15100	
USGS	01100000	1942-04-06	15600	
USGS	01100000	1942-04-07	14600	
USGS	01100000	1942-04-08	17400	
USGS	01100000	1942-04-09	21900	
USGS	01100000	1942-04-10	22400	
USGS	01100000	1942-04-11	19400	
USGS	01100000	1942-04-12	16000	
USGS	01100000	1942-04-13	15100	
USGS	01100000	1942-04-14	13300	
USGS	01100000	1942-04-15	12800	
USGS	01100000	1942-04-16	13300	
USGS	01100000	1942-04-17	16900	
USGS	01100000	1942-04-18	18900	
USGS	01100000	1942-04-19	17900	
USGS	01100000	1942-04-20	18400	
USGS	01100000	1942-04-21	16000	
USGS	01100000	1942-04-22	13800	
USGS	01100000	1942-04-23	12400	
USGS	01100000	1942-04-24	12000	
USGS	01100000	1942-04-25	12400	
USGS	01100000	1942-04-26	12800	
USGS	01100000	1942-04-27	13800	
USGS	01100000	1942-04-28	12800	
USGS	01100000	1942-04-29	11100	
USGS	01100000	1942-04-30	9880	
USGS	01100000	1942-05-01	9670	
USGS	01100000	1942-05-02	9460	
USGS	01100000	1942-05-03	8020	
USGS	01100000	1942-05-04	8830	
USGS	01100000	1942-05-05	7230	
USGS	01100000	1942-05-06	7040	
USGS	01100000	1942-05-07	7620	
USGS	01100000	1942-05-08	6950	
USGS	01100000	1942-05-09	6570	
USGS	01100000	1942-05-10	6970	
USGS	01100000	1942-05-11	6980	
USGS	01100000	1942-05-12	6130	
USGS	01100000	1942-05-13	5470	
USGS	01100000	1942-05-14	5420	
USGS	01100000	1942-05-15	5440	
USGS	01100000	1942-05-16	4290	
USGS	01100000	1942-05-17	3530	
USGS	01100000	1942-05-18	6160	
USGS	01100000	1942-05-19	7060	
USGS	01100000	1942-05-20	7420	
USGS	01100000	1942-05-21	6450	
USGS	01100000	1942-05-22	6220	
USGS	01100000	1942-05-23	6480	
USGS	01100000	1942-05-24	6650	
USGS	01100000	1942-05-25	7460	
USGS	01100000	1942-05-26	6670	
USGS	01100000	1942-05-27	6150	
USGS	01100000	1942-05-28	5860	
USGS	01100000	1942-05-29	5550	
USGS	01100000	1942-05-30	3640	
USGS	01100000	1942-05-31	3260	
USGS	01100000	1942-06-01	4800	
USGS	01100000	1942-06-02	3650	
USGS	01100000	1942-06-03	3640	
USGS	01100000	1942-06-04	2910	
USGS	01100000	1942-06-05	3550	
USGS	01100000	1942-06-06	3070	
USGS	01100000	1942-06-07	1160	
USGS	01100000	1942-06-08	4360	
USGS	01100000	1942-06-09	4030	
USGS	01100000	1942-06-10	3800	
USGS	01100000	1942-06-11	3730	
USGS	01100000	1942-06-12	3740	
USGS	01100000	1942-06-13	2880	
USGS	01100000	1942-06-14	1100	
USGS	01100000	1942-06-15	11000	
USGS	01100000	1942-06-16	24400	
USGS	01100000	1942-06-17	25400	
USGS	01100000	1942-06-18	18400	
USGS	01100000	1942-06-19	14200	
USGS	01100000	1942-06-20	11100	
USGS	01100000	1942-06-21	7620	
USGS	01100000	1942-06-22	8590	
USGS	01100000	1942-06-23	7330	
USGS	01100000	1942-06-24	6190	
USGS	01100000	1942-06-25	5650	
USGS	01100000	1942-06-26	5580	
USGS	01100000	1942-06-27	4050	
USGS	01100000	1942-06-28	1900	
USGS	01100000	1942-06-29	4520	
USGS	01100000	1942-06-30	3790	
USGS	01100000	1942-07-01	3890	
USGS	01100000	1942-07-02	3570	
USGS	01100000	1942-07-03	3860	
USGS	01100000	1942-07-04	2570	
USGS	01100000	1942-07-05	3660	
USGS	01100000	1942-07-06	4900	
USGS	01100000	1942-07-07	4940	
USGS	01100000	1942-07-08	5210	
USGS	01100000	1942-07-09	4590	
USGS	01100000	1942-07-10	4940	
USGS	01100000	1942-07-11	4040	
USGS	01100000	1942-07-12	1850	
USGS	01100000	1942-07-13	4490	
USGS	01100000	1942-07-14	3720	
USGS	01100000	1942-07-15	3320	
USGS	01100000	1942-07-16	3080	
USGS	01100000	1942-07-17	2980	
USGS	01100000	1942-07-18	2410	
USGS	01100000	1942-07-19	700	
USGS	01100000	1942-07-20	3080	
USGS	01100000	1942-07-21	2720	
USGS	01100000	1942-07-22	2380	
USGS	01100000	1942-07-23	2200	
USGS	01100000	1942-07-24	2170	
USGS	01100000	1942-07-25	1400	
USGS	01100000	1942-07-26	518	
USGS	01100000	1942-07-27	2640	
USGS	01100000	1942-07-28	3610	
USGS	01100000	1942-07-29	3670	
USGS	01100000	1942-07-30	4370	
USGS	01100000	1942-07-31	6060	
USGS	01100000	1942-08-01	5070	
USGS	01100000	1942-08-02	3510	
USGS	01100000	1942-08-03	4460	
USGS	01100000	1942-08-04	3150	
USGS	01100000	1942-08-05	3160	
USGS	01100000	1942-08-06	3090	
USGS	01100000	1942-08-07	3110	
USGS	01100000	1942-08-08	2550	
USGS	01100000	1942-08-09	725	
USGS	01100000	1942-08-10	2550	
USGS	01100000	1942-08-11	2920	
USGS	01100000	1942-08-12	3050	
USGS	01100000	1942-08-13	2990	
USGS	01100000	1942-08-14	3030	
USGS	01100000	1942-08-15	2440	
USGS	01100000	1942-08-16	1620	
USGS	01100000	1942-08-17	3830	
USGS	01100000	1942-08-18	3280	
USGS	01100000	1942-08-19	2780	
USGS	01100000	1942-08-20	2740	
USGS	01100000	1942-08-21	2920	
USGS	01100000	1942-08-22	2080	
USGS	01100000	1942-08-23	588	
USGS	01100000	1942-08-24	2630	
USGS	01100000	1942-08-25	2340	
USGS	01100000	1942-08-26	2130	
USGS	01100000	1942-08-27	2070	
USGS	01100000	1942-08-28	2050	
USGS	01100000	1942-08-29	1680	
USGS	01100000	1942-08-30	524	
USGS	01100000	1942-08-31	1910	
USGS	01100000	1942-09-01	1960	
USGS	01100000	1942-09-02	1930	
USGS	01100000	1942-09-03	1920	
USGS	01100000	1942-09-04	1960	
USGS	01100000	1942-09-05	1760	
USGS	01100000	1942-09-06	516	
USGS	01100000	1942-09-07	647	
USGS	01100000	1942-09-08	2130	
USGS	01100000	1942-09-09	2030	
USGS	01100000	1942-09-10	1960	
USGS	01100000	1942-09-11	2610	
USGS	01100000	1942-09-12	2680	
USGS	01100000	1942-09-13	1130	
USGS	01100000	1942-09-14	2890	
USGS	01100000	1942-09-15	2270	
USGS	01100000	1942-09-16	2080	
USGS	01100000	1942-09-17	2550	
USGS	01100000	1942-09-18	2820	
USGS	01100000	1942-09-19	2320	
USGS	01100000	1942-09-20	455	
USGS	01100000	1942-09-21	2230	
USGS	01100000	1942-09-22	1860	
USGS	01100000	1942-09-23	1860	
USGS	01100000	1942-09-24	1900	
USGS	01100000	1942-09-25	1940	
USGS	01100000	1942-09-26	1800	
USGS	01100000	1942-09-27	456	
USGS	01100000	1942-09-28	2610	
USGS	01100000	1942-09-29	3500	
USGS	01100000	1942-09-30	3740	
USGS	01100000	1942-10-01	3530	
USGS	01100000	1942-10-02	3420	
USGS	01100000	1942-10-03	2840	
USGS	01100000	1942-10-04	430	
USGS	01100000	1942-10-05	2260	
USGS	01100000	1942-10-06	1980	
USGS	01100000	1942-10-07	2100	
USGS	01100000	1942-10-08	2720	
USGS	01100000	1942-10-09	3120	
USGS	01100000	1942-10-10	2750	
USGS	01100000	1942-10-11	452	
USGS	01100000	1942-10-12	1970	
USGS	01100000	1942-10-13	1960	
USGS	01100000	1942-10-14	1960	
USGS	01100000	1942-10-15	1920	
USGS	01100000	1942-10-16	1980	
USGS	01100000	1942-10-17	1700	
USGS	01100000	1942-10-18	543	
USGS	01100000	1942-10-19	1630	
USGS	01100000	1942-10-20	2050	
USGS	01100000	1942-10-21	2050	
USGS	01100000	1942-10-22	2650	
USGS	01100000	1942-10-23	3100	
USGS	01100000	1942-10-24	2830	
USGS	01100000	1942-10-25	905	
USGS	01100000	1942-10-26	3460	
USGS	01100000	1942-10-27	3180	
USGS	01100000	1942-10-28	3990	
USGS	01100000	1942-10-29	4400	
USGS	01100000	1942-10-30	4350	
USGS	01100000	1942-10-31	3410	
USGS	01100000	1942-11-01	784	
USGS	01100000	1942-11-02	4990	
USGS	01100000	1942-11-03	5590	
USGS	01100000	1942-11-04	5770	
USGS	01100000	1942-11-05	5640	
USGS	01100000	1942-11-06	5630	
USGS	01100000	1942-11-07	4560	
USGS	01100000	1942-11-08	1940	
USGS	01100000	1942-11-09	5620	
USGS	01100000	1942-11-10	4830	
USGS	01100000	1942-11-11	4660	
USGS	01100000	1942-11-12	4520	
USGS	01100000	1942-11-13	4710	
USGS	01100000	1942-11-14	4270	
USGS	01100000	1942-11-15	3490	
USGS	01100000	1942-11-16	5080	
USGS	01100000	1942-11-17	4210	
USGS	01100000	1942-11-18	3760	
USGS	01100000	1942-11-19	4780	
USGS	01100000	1942-11-20	4930	
USGS	01100000	1942-11-21	5570	
USGS	01100000	1942-11-22	3910	
USGS	01100000	1942-11-23	5960	
USGS	01100000	1942-11-24	5480	
USGS	01100000	1942-11-25	5480	
USGS	01100000	1942-11-26	5980	
USGS	01100000	1942-11-27	11400	
USGS	01100000	1942-11-28	11200	
USGS	01100000	1942-11-29	9520	
USGS	01100000	1942-11-30	9240	
USGS	01100000	1942-12-01	8310	
USGS	01100000	1942-12-02	11000	
USGS	01100000	1942-12-03	16900	
USGS	01100000	1942-12-04	16400	
USGS	01100000	1942-12-05	13400	
USGS	01100000	1942-12-06	12100	
USGS	01100000	1942-12-07	11200	
USGS	01100000	1942-12-08	9510	
USGS	01100000	1942-12-09	8150	
USGS	01100000	1942-12-10	7240	
USGS	01100000	1942-12-11	6960	
USGS	01100000	1942-12-12	6010	
USGS	01100000	1942-12-13	5500	
